date,asset_id,price
2026-07-24,AST-0022,125.3341
2026-07-27,AST-0022,124.4875
2026-07-28,AST-0022,125.4729
2026-07-29,AST-0022,125.8119
2026-07-30,AST-0022,129.3321
2026-07-31,AST-0022,126.6512
2026-08-03,AST-0022,128.777
2026-08-04,AST-0022,129.4471
2026-08-05,AST-0022,130.113
2026-08-06,AST-0022,129.885
2026-08-07,AST-0022,129.69
2025-07-28,AST-0023,73.5686
2025-07-29,AST-0023,74.9402
2025-07-30,AST-0023,75.8177
2025-07-31,AST-0023,75.1947
2025-08-01,AST-0023,75.9665
2025-08-04,AST-0023,80.1449
2025-08-05,AST-0023,79.0869
2025-08-06,AST-0023,77.9103
2025-08-07,AST-0023,79.3682
2025-08-08,AST-0023,77.4593
2025-08-11,AST-0023,76.7709
2025-08-12,AST-0023,75.4574
2025-08-13,AST-0023,77.0274
2025-08-14,AST-0023,76.7437
2025-08-15,AST-0023,78.9167
2025-08-18,AST-0023,79.1269
2025-08-19,AST-0023,77.7067
2025-08-20,AST-0023,81.1001
2025-08-21,AST-0023,80.0715
2025-08-22,AST-0023,80.0739
2025-08-25,AST-0023,78.7528
2025-08-26,AST-0023,76.9906
2025-08-27,AST-0023,78.2878
2025-08-28,AST-0023,78.5635
2025-08-29,AST-0023,81.6549
2025-09-01,AST-0023,81.3253
2025-09-02,AST-0023,82.1282
2025-09-03,AST-0023,80.9539
2025-09-04,AST-0023,79.0568
2025-09-05,AST-0023,79.8928
2025-09-08,AST-0023,79.6556
2025-09-09,AST-0023,81.2733
2025-09-10,AST-0023,82.1163
2025-09-11,AST-0023,81.7935
2025-09-12,AST-0023,80.501
2025-09-15,AST-0023,78.8274
2025-09-16,AST-0023,78.6713
2025-09-17,AST-0023,78.2321
2025-09-18,AST-0023,79.0135
2025-09-19,AST-0023,78.2653
2025-09-22,AST-0023,82.2157
2025-09-23,AST-0023,83.2127
2025-09-24,AST-0023,83.9219
2025-09-25,AST-0023,84.8683
2025-09-26,AST-0023,85.3297
2025-09-29,AST-0023,85.8733
2025-09-30,AST-0023,84.1076
2025-10-01,AST-0023,85.4879
2025-10-02,AST-0023,82.4909
2025-10-03,AST-0023,82.1396
2025-10-06,AST-0023,81.3293
2025-10-07,AST-0023,80.5731
2025-10-08,AST-0023,78.3331
2025-10-09,AST-0023,76.7773
2025-10-10,AST-0023,76.8101
2025-10-13,AST-0023,76.0786
2025-10-14,AST-0023,75.9351
2025-10-15,AST-0023,77.301
2025-10-16,AST-0023,78.1025
2025-10-17,AST-0023,78.2369
2025-10-20,AST-0023,78.0485
2025-10-21,AST-0023,79.9847
2025-10-22,AST-0023,77.9216
2025-10-23,AST-0023,78.6591
2025-10-24,AST-0023,77.4919
2025-10-27,AST-0023,78.4103
2025-10-28,AST-0023,80.2651
2025-10-29,AST-0023,80.9782
2025-10-30,AST-0023,82.2292
2025-10-31,AST-0023,79.3027
2025-11-03,AST-0023,81.4293
2025-11-04,AST-0023,80.8403
2025-11-05,AST-0023,81.2974
2025-11-06,AST-0023,81.5489
2025-11-07,AST-0023,81.2409
2025-11-10,AST-0023,80.0526
2025-11-11,AST-0023,81.2864
2025-11-12,AST-0023,81.6015
2025-11-13,AST-0023,84.8292
2025-11-14,AST-0023,84.5056
2025-11-17,AST-0023,83.8602
2025-11-18,AST-0023,86.3871
2025-11-19,AST-0023,88.6683
2025-11-20,AST-0023,84.4547
2025-11-21,AST-0023,86.2425
2025-11-24,AST-0023,87.264
2025-11-25,AST-0023,88.0098
2025-11-26,AST-0023,86.4982
2025-11-27,AST-0023,88.3841
2025-11-28,AST-0023,86.2445
2025-12-01,AST-0023,85.1586
2025-12-02,AST-0023,85.1594
2025-12-03,AST-0023,86.2756
2025-12-04,AST-0023,84.6106
2025-12-05,AST-0023,84.8083
2025-12-08,AST-0023,86.6061
2025-12-09,AST-0023,83.083
2025-12-10,AST-0023,83.1952
2025-12-11,AST-0023,83.6781
2025-12-12,AST-0023,84.5181
2025-12-15,AST-0023,83.6242
2025-12-16,AST-0023,84.6372
2025-12-17,AST-0023,84.1915
2025-12-18,AST-0023,84.6599
2025-12-19,AST-0023,83.4153
2025-12-22,AST-0023,85.6493
2025-12-23,AST-0023,86.7383
2025-12-24,AST-0023,88.4296
2025-12-25,AST-0023,90.7863
2025-12-26,AST-0023,91.7208
2025-12-29,AST-0023,94.2799
2025-12-30,AST-0023,94.1774
2025-12-31,AST-0023,93.2692
2026-01-01,AST-0023,93.3417
2026-01-02,AST-0023,95.6535
2026-01-05,AST-0023,91.966
2026-01-06,AST-0023,92.2574
2026-01-07,AST-0023,92.2468
2026-01-08,AST-0023,92.1991
2026-01-09,AST-0023,96.6197
2026-01-12,AST-0023,96.4606
2026-01-13,AST-0023,98.4945
2026-01-14,AST-0023,98.5625
2026-01-15,AST-0023,97.6034
2026-01-16,AST-0023,98.3668
2026-01-19,AST-0023,98.8413
2026-01-20,AST-0023,98.4412
2026-01-21,AST-0023,97.6799
2026-01-22,AST-0023,99.3333
2026-01-23,AST-0023,99.5227
2026-01-26,AST-0023,98.2235
2026-01-27,AST-0023,100.1981
2026-01-28,AST-0023,99.1424
2026-01-29,AST-0023,100.0183
2026-01-30,AST-0023,99.3337
2026-02-02,AST-0023,102.0715
2026-02-03,AST-0023,102.0609
2026-02-04,AST-0023,100.5394
2026-02-05,AST-0023,103.0882
2026-02-06,AST-0023,103.3655
2026-02-09,AST-0023,102.788
2026-02-10,AST-0023,103.4104
2026-02-11,AST-0023,102.1424
2026-02-12,AST-0023,101.6069
2026-02-13,AST-0023,103.2653
2026-02-16,AST-0023,103.7355
2026-02-17,AST-0023,106.9511
2026-02-18,AST-0023,108.0565
2026-02-19,AST-0023,104.7037
2026-02-20,AST-0023,108.0588
2026-02-23,AST-0023,106.8014
2026-02-24,AST-0023,108.2278
2026-02-25,AST-0023,106.5992
2026-02-26,AST-0023,105.9733
2026-02-27,AST-0023,107.6498
2026-03-02,AST-0023,105.7151
2026-03-03,AST-0023,106.2754
2026-03-04,AST-0023,106.2095
2026-03-05,AST-0023,106.2934
2026-03-06,AST-0023,110.7635
2026-03-09,AST-0023,112.392
2026-03-10,AST-0023,111.2772
2026-03-11,AST-0023,115.3258
2026-03-12,AST-0023,114.9102
2026-03-13,AST-0023,117.8768
2026-03-16,AST-0023,115.7845
2026-03-17,AST-0023,113.8229
2026-03-18,AST-0023,110.0824
2026-03-19,AST-0023,108.0502
2026-03-20,AST-0023,108.5722
2026-03-23,AST-0023,107.5811
2026-03-24,AST-0023,108.1264
2026-03-25,AST-0023,107.2936
2026-03-26,AST-0023,108.7071
2026-03-27,AST-0023,109.022
2026-03-30,AST-0023,108.7717
2026-03-31,AST-0023,105.461
2026-04-01,AST-0023,104.9542
2026-04-02,AST-0023,102.8731
2026-04-03,AST-0023,103.4134
2026-04-06,AST-0023,103.2142
2026-04-07,AST-0023,102.5343
2026-04-08,AST-0023,104.6416
2026-04-09,AST-0023,102.0074
2026-04-10,AST-0023,100.3588
2026-04-13,AST-0023,102.8319
2026-04-14,AST-0023,105.0818
2026-04-15,AST-0023,108.8852
2026-04-16,AST-0023,107.2645
2026-04-17,AST-0023,109.8693
2026-04-20,AST-0023,107.5278
2026-04-21,AST-0023,107.233
2026-04-22,AST-0023,107.4734
2026-04-23,AST-0023,110.0942
2026-04-24,AST-0023,106.4561
2026-04-27,AST-0023,107.0539
2026-04-28,AST-0023,107.4784
2026-04-29,AST-0023,109.3804
2026-04-30,AST-0023,110.3907
2026-05-01,AST-0023,107.9904
2026-05-04,AST-0023,107.3936
2026-05-05,AST-0023,104.508
2026-05-06,AST-0023,100.5557
2026-05-07,AST-0023,102.4222
2026-05-08,AST-0023,104.9936
2026-05-11,AST-0023,105.5487
2026-05-12,AST-0023,105.4032
2026-05-13,AST-0023,111.0934
2026-05-14,AST-0023,110.4241
2026-05-15,AST-0023,110.3842
2026-05-18,AST-0023,112.1179
2026-05-19,AST-0023,109.3443
2026-05-20,AST-0023,108.0265
2026-05-21,AST-0023,108.4217
2026-05-22,AST-0023,110.3745
2026-05-25,AST-0023,106.8983
2026-05-26,AST-0023,105.511
2026-05-27,AST-0023,105.5906
2026-05-28,AST-0023,106.2744
2026-05-29,AST-0023,106.6737
2026-06-01,AST-0023,104.6121
2026-06-02,AST-0023,105.4263
2026-06-03,AST-0023,107.5623
2026-06-04,AST-0023,109.3855
2026-06-05,AST-0023,111.1295
2026-06-08,AST-0023,110.5645
2026-06-09,AST-0023,108.8628
2026-06-10,AST-0023,110.1934
2026-06-11,AST-0023,108.6105
2026-06-12,AST-0023,108.1917
2026-06-15,AST-0023,108.9007
2026-06-16,AST-0023,108.2905
2026-06-17,AST-0023,107.8257
2026-06-18,AST-0023,109.7051
2026-06-19,AST-0023,107.2695
2026-06-22,AST-0023,105.5553
2026-06-23,AST-0023,103.6861
2026-06-24,AST-0023,104.7145
2026-06-25,AST-0023,108.1562
2026-06-26,AST-0023,107.3564
2026-06-29,AST-0023,108.514
2026-06-30,AST-0023,108.7088
2026-07-01,AST-0023,109.3362
2026-07-02,AST-0023,109.3356
2026-07-03,AST-0023,107.5185
2026-07-06,AST-0023,108.3333
2026-07-07,AST-0023,107.8895
2026-07-08,AST-0023,103.8981
2026-07-09,AST-0023,104.6597
2026-07-10,AST-0023,102.7195
2026-07-13,AST-0023,100.0028
2026-07-14,AST-0023,97.1258
2026-07-15,AST-0023,97.2349
2026-07-16,AST-0023,96.7946
2026-07-17,AST-0023,97.3456
2026-07-20,AST-0023,96.7339
2026-07-21,AST-0023,96.6763
2026-07-22,AST-0023,97.4825
2026-07-23,AST-0023,95.8764
2026-07-24,AST-0023,93.4564
2026-07-27,AST-0023,95.6438
2026-07-28,AST-0023,96.4092
2026-07-29,AST-0023,95.5649
2026-07-30,AST-0023,94.108
2026-07-31,AST-0023,91.5459
2026-08-03,AST-0023,92.7282
2026-08-04,AST-0023,96.708
2026-08-05,AST-0023,94.7368
2026-08-06,AST-0023,94.6486
2026-08-07,AST-0023,93.9097
2025-07-28,AST-0024,65.0385
2025-07-29,AST-0024,64.2904
2025-07-30,AST-0024,63.4341
2025-07-31,AST-0024,63.4045
2025-08-01,AST-0024,63.7944
2025-08-04,AST-0024,63.3187
2025-08-05,AST-0024,64.4764
2025-08-06,AST-0024,63.2613
2025-08-07,AST-0024,63.5595
2025-08-08,AST-0024,63.9743
2025-08-11,AST-0024,65.8829
2025-08-12,AST-0024,65.3758
2025-08-13,AST-0024,64.3614
2025-08-14,AST-0024,64.6198
2025-08-15,AST-0024,63.6624
2025-08-18,AST-0024,61.9051
2025-08-19,AST-0024,60.389
2025-08-20,AST-0024,62.1113
2025-08-21,AST-0024,63.6383
2025-08-22,AST-0024,63.9208
2025-08-25,AST-0024,63.767
2025-08-26,AST-0024,63.573
2025-08-27,AST-0024,63.075
2025-08-28,AST-0024,64.1806
2025-08-29,AST-0024,62.4457
2025-09-01,AST-0024,63.2345
2025-09-02,AST-0024,61.6434
2025-09-03,AST-0024,61.2883
2025-09-04,AST-0024,62.6018
2025-09-05,AST-0024,61.8912
2025-09-08,AST-0024,62.8733
2025-09-09,AST-0024,63.7917
2025-09-10,AST-0024,65.5812
2025-09-11,AST-0024,64.5802
2025-09-12,AST-0024,64.1108
2025-09-15,AST-0024,63.4216
2025-09-16,AST-0024,63.1083
2025-09-17,AST-0024,63.3487
2025-09-18,AST-0024,61.9584
2025-09-19,AST-0024,62.1389
2025-09-22,AST-0024,62.3892
2025-09-23,AST-0024,61.5051
2025-09-24,AST-0024,60.2236
2025-09-25,AST-0024,59.1492
2025-09-26,AST-0024,59.3914
2025-09-29,AST-0024,59.285
2025-09-30,AST-0024,57.3999
2025-10-01,AST-0024,59.4141
2025-10-02,AST-0024,59.2929
2025-10-03,AST-0024,60.262
2025-10-06,AST-0024,59.7682
2025-10-07,AST-0024,59.2648
2025-10-08,AST-0024,58.5119
2025-10-09,AST-0024,57.5782
2025-10-10,AST-0024,56.624
2025-10-13,AST-0024,58.5468
2025-10-14,AST-0024,58.6932
2025-10-15,AST-0024,57.7415
2025-10-16,AST-0024,56.9239
2025-10-17,AST-0024,57.1534
2025-10-20,AST-0024,57.5354
2025-10-21,AST-0024,58.9485
2025-10-22,AST-0024,58.1368
2025-10-23,AST-0024,57.5945
2025-10-24,AST-0024,57.6762
2025-10-27,AST-0024,56.576
2025-10-28,AST-0024,57.1529
2025-10-29,AST-0024,56.4129
2025-10-30,AST-0024,55.3697
2025-10-31,AST-0024,55.3815
2025-11-03,AST-0024,56.1388
2025-11-04,AST-0024,55.5781
2025-11-05,AST-0024,54.616
2025-11-06,AST-0024,54.9041
2025-11-07,AST-0024,55.7063
2025-11-10,AST-0024,56.5028
2025-11-11,AST-0024,55.1157
2025-11-12,AST-0024,55.8666
2025-11-13,AST-0024,54.7
2025-11-14,AST-0024,55.38
2025-11-17,AST-0024,56.042
2025-11-18,AST-0024,55.1042
2025-11-19,AST-0024,55.7694
2025-11-20,AST-0024,56.9464
2025-11-21,AST-0024,55.8712
2025-11-24,AST-0024,53.967
2025-11-25,AST-0024,53.8503
2025-11-26,AST-0024,52.9515
2025-11-27,AST-0024,54.43
2025-11-28,AST-0024,52.0433
2025-12-01,AST-0024,52.8233
2025-12-02,AST-0024,53.1247
2025-12-03,AST-0024,54.0008
2025-12-04,AST-0024,52.6655
2025-12-05,AST-0024,52.8666
2025-12-08,AST-0024,51.519
2025-12-09,AST-0024,52.3859
2025-12-10,AST-0024,53.1349
2025-12-11,AST-0024,51.8037
2025-12-12,AST-0024,52.26
2025-12-15,AST-0024,51.7536
2025-12-16,AST-0024,51.4097
2025-12-17,AST-0024,50.4693
2025-12-18,AST-0024,49.9631
2025-12-19,AST-0024,50.9306
2025-12-22,AST-0024,50.9059
2025-12-23,AST-0024,50.266
2025-12-24,AST-0024,49.652
2025-12-25,AST-0024,48.8431
2025-12-26,AST-0024,48.6918
2025-12-29,AST-0024,49.2231
2025-12-30,AST-0024,49.0006
2025-12-31,AST-0024,49.2263
2026-01-01,AST-0024,49.6041
2026-01-02,AST-0024,50.329
2026-01-05,AST-0024,48.8169
2026-01-06,AST-0024,48.9674
2026-01-07,AST-0024,48.9502
2026-01-08,AST-0024,48.2999
2026-01-09,AST-0024,49.2782
2026-01-12,AST-0024,48.6261
2026-01-13,AST-0024,48.9662
2026-01-14,AST-0024,49.5983
2026-01-15,AST-0024,48.2758
2026-01-16,AST-0024,48.1943
2026-01-19,AST-0024,47.0605
2026-01-20,AST-0024,46.4475
2026-01-21,AST-0024,45.746
2026-01-22,AST-0024,45.1471
2026-01-23,AST-0024,44.3017
2026-01-26,AST-0024,46.2292
2026-01-27,AST-0024,44.936
2026-01-28,AST-0024,44.8584
2026-01-29,AST-0024,44.4229
2026-01-30,AST-0024,44.8403
2026-02-02,AST-0024,46.2011
2026-02-03,AST-0024,46.8865
2026-02-04,AST-0024,46.7737
2026-02-05,AST-0024,47.2894
2026-02-06,AST-0024,47.8627
2026-02-09,AST-0024,48.5723
2026-02-10,AST-0024,49.4487
2026-02-11,AST-0024,49.6841
2026-02-12,AST-0024,49.3703
2026-02-13,AST-0024,48.702
2026-02-16,AST-0024,48.6409
2026-02-17,AST-0024,48.3922
2026-02-18,AST-0024,48.1353
2026-02-19,AST-0024,46.4204
2026-02-20,AST-0024,46.3343
2026-02-23,AST-0024,46.6866
2026-02-24,AST-0024,45.9597
2026-02-25,AST-0024,45.0689
2026-02-26,AST-0024,43.4141
2026-02-27,AST-0024,43.1576
2026-03-02,AST-0024,42.3074
2026-03-03,AST-0024,43.1233
2026-03-04,AST-0024,43.0633
2026-03-05,AST-0024,42.8034
2026-03-06,AST-0024,41.3207
2026-03-09,AST-0024,41.1862
2026-03-10,AST-0024,40.5212
2026-03-11,AST-0024,40.9431
2026-03-12,AST-0024,40.4053
2026-03-13,AST-0024,39.8946
2026-03-16,AST-0024,39.6076
2026-03-17,AST-0024,39.6553
2026-03-18,AST-0024,39.6902
2026-03-19,AST-0024,40.4229
2026-03-20,AST-0024,41.3812
2026-03-23,AST-0024,42.1763
2026-03-24,AST-0024,42.6632
2026-03-25,AST-0024,42.833
2026-03-26,AST-0024,42.3605
2026-03-27,AST-0024,42.992
2026-03-30,AST-0024,43.6022
2026-03-31,AST-0024,43.9481
2026-04-01,AST-0024,43.7402
2026-04-02,AST-0024,44.2486
2026-04-03,AST-0024,44.8153
2026-04-06,AST-0024,44.635
2026-04-07,AST-0024,43.478
2026-04-08,AST-0024,43.4891
2026-04-09,AST-0024,43.127
2026-04-10,AST-0024,44.8455
2026-04-13,AST-0024,44.3326
2026-04-14,AST-0024,44.3378
2026-04-15,AST-0024,45.0739
2026-04-16,AST-0024,46.0126
2026-04-17,AST-0024,45.8057
2026-04-20,AST-0024,44.5434
2026-04-21,AST-0024,45.2256
2026-04-22,AST-0024,46.3295
2026-04-23,AST-0024,47.6197
2026-04-24,AST-0024,50.1429
2026-04-27,AST-0024,50.6358
2026-04-28,AST-0024,50.5022
2026-04-29,AST-0024,50.4036
2026-04-30,AST-0024,51.5061
2026-05-01,AST-0024,51.7016
2026-05-04,AST-0024,52.4294
2026-05-05,AST-0024,53.1792
2026-05-06,AST-0024,52.3162
2026-05-07,AST-0024,52.5466
2026-05-08,AST-0024,51.5678
2026-05-11,AST-0024,51.6018
2026-05-12,AST-0024,50.2343
2026-05-13,AST-0024,50.1213
2026-05-14,AST-0024,50.8591
2026-05-15,AST-0024,49.9495
2026-05-18,AST-0024,49.8843
2026-05-19,AST-0024,49.8533
2026-05-20,AST-0024,50.063
2026-05-21,AST-0024,48.7958
2026-05-22,AST-0024,48.3826
2026-05-25,AST-0024,48.4257
2026-05-26,AST-0024,49.2538
2026-05-27,AST-0024,47.5206
2026-05-28,AST-0024,49.0699
2026-05-29,AST-0024,49.8751
2026-06-01,AST-0024,48.5227
2026-06-02,AST-0024,50.766
2026-06-03,AST-0024,49.2557
2026-06-04,AST-0024,50.6058
2026-06-05,AST-0024,50.8225
2026-06-08,AST-0024,52.2143
2026-06-09,AST-0024,52.5677
2026-06-10,AST-0024,52.8923
2026-06-11,AST-0024,52.0708
2026-06-12,AST-0024,52.1977
2026-06-15,AST-0024,52.5522
2026-06-16,AST-0024,51.7953
2026-06-17,AST-0024,52.0453
2026-06-18,AST-0024,52.0304
2026-06-19,AST-0024,52.6051
2026-06-22,AST-0024,52.6565
2026-06-23,AST-0024,53.424
2026-06-24,AST-0024,52.8154
2026-06-25,AST-0024,53.2534
2026-06-26,AST-0024,53.2476
2026-06-29,AST-0024,52.8429
2026-06-30,AST-0024,50.1635
2026-07-01,AST-0024,51.449
2026-07-02,AST-0024,50.5732
2026-07-03,AST-0024,49.5225
2026-07-06,AST-0024,51.2333
2026-07-07,AST-0024,51.0842
2026-07-08,AST-0024,51.7197
2026-07-09,AST-0024,51.237
2026-07-10,AST-0024,51.6721
2026-07-13,AST-0024,51.8787
2026-07-14,AST-0024,51.4891
2026-07-15,AST-0024,50.5498
2026-07-16,AST-0024,50.175
2026-07-17,AST-0024,50.126
2026-07-20,AST-0024,50.6865
2026-07-21,AST-0024,50.4959
2026-07-22,AST-0024,52.0503
2026-07-23,AST-0024,53.1945
2026-07-24,AST-0024,54.1076
2026-07-27,AST-0024,54.3789
2026-07-28,AST-0024,54.6014
2026-07-29,AST-0024,54.1523
2026-07-30,AST-0024,53.175
2026-07-31,AST-0024,54.6147
2026-08-03,AST-0024,56.3694
2026-08-04,AST-0024,55.6674
2026-08-05,AST-0024,55.694
2026-08-06,AST-0024,55.7225
2026-08-07,AST-0024,53.5063
2025-07-28,AST-0025,46.2387
2025-07-29,AST-0025,46.3349
2025-07-30,AST-0025,46.5074
2025-07-31,AST-0025,45.6249
2025-08-01,AST-0025,46.8685
2025-08-04,AST-0025,45.9094
2025-08-05,AST-0025,46.18
2025-08-06,AST-0025,47.2701
2025-08-07,AST-0025,48.5723
2025-08-08,AST-0025,48.5775
2025-08-11,AST-0025,47.6167
2025-08-12,AST-0025,47.6183
2025-08-13,AST-0025,46.879
2025-08-14,AST-0025,47.6935
2025-08-15,AST-0025,47.9434
2025-08-18,AST-0025,48.0777
2025-08-19,AST-0025,46.0471
2025-08-20,AST-0025,46.1648
2025-08-21,AST-0025,46.8229
2025-08-22,AST-0025,47.4834
2025-08-25,AST-0025,46.4293
2025-08-26,AST-0025,45.5644
2025-08-27,AST-0025,44.6019
2025-08-28,AST-0025,45.0965
2025-08-29,AST-0025,45.3277
2025-09-01,AST-0025,45.8526
2025-09-02,AST-0025,45.6521
2025-09-03,AST-0025,45.3975
2025-09-04,AST-0025,43.7593
2025-09-05,AST-0025,45.4725
2025-09-08,AST-0025,45.3953
2025-09-09,AST-0025,45.2541
2025-09-10,AST-0025,45.94
2025-09-11,AST-0025,43.5768
2025-09-12,AST-0025,43.0263
2025-09-15,AST-0025,42.4662
2025-09-16,AST-0025,42.5832
2025-09-17,AST-0025,43.3496
2025-09-18,AST-0025,43.5466
2025-09-19,AST-0025,42.5125
2025-09-22,AST-0025,43.2652
2025-09-23,AST-0025,43.5949
2025-09-24,AST-0025,43.0839
2025-09-25,AST-0025,43.1166
2025-09-26,AST-0025,43.1018
2025-09-29,AST-0025,44.5214
2025-09-30,AST-0025,44.0599
2025-10-01,AST-0025,43.5657
2025-10-02,AST-0025,42.0045
2025-10-03,AST-0025,42.1031
2025-10-06,AST-0025,41.3832
2025-10-07,AST-0025,40.3946
2025-10-08,AST-0025,40.4362
2025-10-09,AST-0025,40.8133
2025-10-10,AST-0025,40.5888
2025-10-13,AST-0025,41.3212
2025-10-14,AST-0025,41.8265
2025-10-15,AST-0025,42.3957
2025-10-16,AST-0025,41.7055
2025-10-17,AST-0025,41.927
2025-10-20,AST-0025,40.264
2025-10-21,AST-0025,41.3295
2025-10-22,AST-0025,43.0521
2025-10-23,AST-0025,42.9692
2025-10-24,AST-0025,43.3189
2025-10-27,AST-0025,43.4951
2025-10-28,AST-0025,44.0715
2025-10-29,AST-0025,42.9092
2025-10-30,AST-0025,43.2875
2025-10-31,AST-0025,42.1858
2025-11-03,AST-0025,42.087
2025-11-04,AST-0025,41.1796
2025-11-05,AST-0025,42.5853
2025-11-06,AST-0025,42.559
2025-11-07,AST-0025,42.3036
2025-11-10,AST-0025,42.5589
2025-11-11,AST-0025,41.9299
2025-11-12,AST-0025,41.4693
2025-11-13,AST-0025,41.6478
2025-11-14,AST-0025,41.9724
2025-11-17,AST-0025,42.3594
2025-11-18,AST-0025,41.5514
2025-11-19,AST-0025,41.5172
2025-11-20,AST-0025,40.3373
2025-11-21,AST-0025,39.9334
2025-11-24,AST-0025,39.2902
2025-11-25,AST-0025,39.2733
2025-11-26,AST-0025,39.5602
2025-11-27,AST-0025,38.4311
2025-11-28,AST-0025,37.8965
2025-12-01,AST-0025,38.0266
2025-12-02,AST-0025,38.6493
2025-12-03,AST-0025,38.5794
2025-12-04,AST-0025,38.278
2025-12-05,AST-0025,39.5331
2025-12-08,AST-0025,38.5637
2025-12-09,AST-0025,38.807
2025-12-10,AST-0025,39.7491
2025-12-11,AST-0025,40.195
2025-12-12,AST-0025,38.7763
2025-12-15,AST-0025,39.3394
2025-12-16,AST-0025,39.5157
2025-12-17,AST-0025,38.5449
2025-12-18,AST-0025,38.6602
2025-12-19,AST-0025,39.234
2025-12-22,AST-0025,39.6253
2025-12-23,AST-0025,41.0177
2025-12-24,AST-0025,40.7802
2025-12-25,AST-0025,40.9666
2025-12-26,AST-0025,41.1378
2025-12-29,AST-0025,40.7172
2025-12-30,AST-0025,40.6433
2025-12-31,AST-0025,39.8806
2026-01-01,AST-0025,39.5244
2026-01-02,AST-0025,40.9172
2026-01-05,AST-0025,40.4265
2026-01-06,AST-0025,40.0944
2026-01-07,AST-0025,40.1915
2026-01-08,AST-0025,40.001
2026-01-09,AST-0025,39.98
2026-01-12,AST-0025,40.9198
2026-01-13,AST-0025,40.7401
2026-01-14,AST-0025,39.2976
2026-01-15,AST-0025,39.0833
2026-01-16,AST-0025,39.2226
2026-01-19,AST-0025,39.8843
2026-01-20,AST-0025,39.5963
2026-01-21,AST-0025,40.2183
2026-01-22,AST-0025,40.3783
2026-01-23,AST-0025,39.3204
2026-01-26,AST-0025,39.2576
2026-01-27,AST-0025,38.5938
2026-01-28,AST-0025,38.2737
2026-01-29,AST-0025,38.9314
2026-01-30,AST-0025,38.9801
2026-02-02,AST-0025,38.9358
2026-02-03,AST-0025,36.9263
2026-02-04,AST-0025,36.7693
2026-02-05,AST-0025,36.0426
2026-02-06,AST-0025,36.0774
2026-02-09,AST-0025,36.6746
2026-02-10,AST-0025,37.0931
2026-02-11,AST-0025,37.0568
2026-02-12,AST-0025,36.9509
2026-02-13,AST-0025,36.6569
2026-02-16,AST-0025,35.8916
2026-02-17,AST-0025,36.7434
2026-02-18,AST-0025,37.5706
2026-02-19,AST-0025,39.2293
2026-02-20,AST-0025,39.4071
2026-02-23,AST-0025,38.5987
2026-02-24,AST-0025,37.9182
2026-02-25,AST-0025,38.6785
2026-02-26,AST-0025,39.386
2026-02-27,AST-0025,39.953
2026-03-02,AST-0025,39.6452
2026-03-03,AST-0025,39.6376
2026-03-04,AST-0025,39.8642
2026-03-05,AST-0025,40.0616
2026-03-06,AST-0025,40.4261
2026-03-09,AST-0025,40.8421
2026-03-10,AST-0025,40.2934
2026-03-11,AST-0025,41.4692
2026-03-12,AST-0025,41.3716
2026-03-13,AST-0025,41.6804
2026-03-16,AST-0025,41.1053
2026-03-17,AST-0025,40.581
2026-03-18,AST-0025,41.549
2026-03-19,AST-0025,40.6112
2026-03-20,AST-0025,39.7562
2026-03-23,AST-0025,39.4874
2026-03-24,AST-0025,38.4878
2026-03-25,AST-0025,39.0558
2026-03-26,AST-0025,39.5114
2026-03-27,AST-0025,40.1379
2026-03-30,AST-0025,41.4898
2026-03-31,AST-0025,41.4815
2026-04-01,AST-0025,41.9757
2026-04-02,AST-0025,41.4549
2026-04-03,AST-0025,41.6373
2026-04-06,AST-0025,43.148
2026-04-07,AST-0025,42.1251
2026-04-08,AST-0025,41.6686
2026-04-09,AST-0025,41.7055
2026-04-10,AST-0025,42.254
2026-04-13,AST-0025,42.57
2026-04-14,AST-0025,43.2846
2026-04-15,AST-0025,43.7568
2026-04-16,AST-0025,45.4852
2026-04-17,AST-0025,45.9834
2026-04-20,AST-0025,45.832
2026-04-21,AST-0025,45.4251
2026-04-22,AST-0025,44.225
2026-04-23,AST-0025,44.8856
2026-04-24,AST-0025,43.9509
2026-04-27,AST-0025,44.8475
2026-04-28,AST-0025,45.7189
2026-04-29,AST-0025,45.6857
2026-04-30,AST-0025,44.2157
2026-05-01,AST-0025,43.4555
2026-05-04,AST-0025,44.1235
2026-05-05,AST-0025,45.2326
2026-05-06,AST-0025,44.821
2026-05-07,AST-0025,44.5249
2026-05-08,AST-0025,43.7605
2026-05-11,AST-0025,43.6046
2026-05-12,AST-0025,44.2032
2026-05-13,AST-0025,44.2152
2026-05-14,AST-0025,44.1782
2026-05-15,AST-0025,44.6143
2026-05-18,AST-0025,45.28
2026-05-19,AST-0025,44.9668
2026-05-20,AST-0025,45.4638
2026-05-21,AST-0025,45.2709
2026-05-22,AST-0025,44.1011
2026-05-25,AST-0025,43.562
2026-05-26,AST-0025,44.3242
2026-05-27,AST-0025,43.8982
2026-05-28,AST-0025,44.9364
2026-05-29,AST-0025,46.5075
2026-06-01,AST-0025,46.2529
2026-06-02,AST-0025,46.4324
2026-06-03,AST-0025,46.386
2026-06-04,AST-0025,46.6823
2026-06-05,AST-0025,47.8715
2026-06-08,AST-0025,49.3598
2026-06-09,AST-0025,48.8446
2026-06-10,AST-0025,48.4908
2026-06-11,AST-0025,47.9616
2026-06-12,AST-0025,50.1419
